set,repo,path,method,operationId,gt_class,callbacks_present,desc_mentions_callback,description,doc_has_webhooks,doc_oauth2_flows_with_scopes,doc_security_scheme_external_ref,doc_top_level_security,has200,has201,has202,has204,has_description,has_operationId,has_summary,idempotency_header_param,party_id_param,requestBody_media_type,requestBody_party_money,requestBody_present,requestBody_props,resolved,resource_schema_found,resource_schema_from,resource_schema_party_field,resource_schema_props,security_present,security_scheme_count,security_scopes,status_codes,summary,x_extension_keys
holdout2,box,/ai_agents,POST,post_ai_agents,x,false,false,"Creates an AI agent. At least one of the following capabilities must be provided: `ask`, `text_gen`, `extract`.",false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,type|name|access_state|icon_reference|allowed_entities|ask|text_gen|extract,true,true,/ai_agents,false,limit|next_marker|prev_marker|entries,false,0,,200|400|500,Create AI agent,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/ai_agents/{agent_id},PUT,put_ai_agents_id,w,false,false,Updates an AI agent.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,type|name|access_state|icon_reference|allowed_entities|ask|text_gen|extract,true,true,/ai_agents/{agent_id},true,id|type|origin|name|access_state|created_by|created_at|modified_by|modified_at|icon_reference|allowed_entities|ask|text_gen|extract,false,0,,200|400|500,Update AI agent,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/collaboration_whitelist_entries,POST,post_collaboration_whitelist_entries,x,false,false,Creates a new entry in the list of allowed domains to allow collaboration for.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,domain|direction,true,true,/collaboration_whitelist_entries,false,limit|next_marker|prev_marker|entries,false,0,,200|default,Add domain to list of allowed collaboration domains,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/collaboration_whitelist_exempt_targets,GET,get_collaboration_whitelist_exempt_targets,r,false,false,Returns a list of users who have been exempt from the collaboration domain restrictions.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/collaboration_whitelist_exempt_targets,false,limit|next_marker|prev_marker|entries,false,0,,200|default,List users exempt from collaboration domain restrictions,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/collaboration_whitelist_exempt_targets/{collaboration_whitelist_exempt_target_id},GET,get_collaboration_whitelist_exempt_targets_id,r,false,false,Returns a users who has been exempt from the collaboration domain restrictions.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/collaboration_whitelist_exempt_targets/{collaboration_whitelist_exempt_target_id},true,id|type|enterprise|user|created_at|modified_at,false,0,,200|default,Get user exempt from collaboration domain restrictions,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/collaborations/{collaboration_id},DELETE,delete_collaborations_id,x,false,false,Deletes a single collaboration.,false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/collaborations/{collaboration_id},true,id|type|item|app_item|accessible_by|invite_email|role|expires_at|is_access_only|status|acknowledged_at|created_by|created_at|modified_at|acceptance_requirements_status,false,0,,204|default,Remove collaboration,x-box-tag
holdout2,box,/collections,GET,get_collections,r,false,false,"Retrieves all collections for a given user. Currently, only the `favorites` collection is supported.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/collections,true,total_count|limit|offset|order|entries,false,0,,200|default,List all collections,x-box-tag
holdout2,box,/comments,POST,post_comments,x,false,false,"Adds a comment by the user to a specific file, or as a reply to an other comment.",false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,message|tagged_message|item,true,false,,false,,false,0,,201|default,Create comment,x-box-tag|x-box-enable-explorer
holdout2,box,/comments/{comment_id},PUT,put_comments_id,w,false,false,Update the message of a comment.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,message,true,true,/comments/{comment_id},true,is_reply_comment|message|created_by|created_at|modified_at|item|tagged_message,false,0,,200|default,Update comment,x-box-tag
holdout2,box,/enterprises/{enterprise_id}/device_pinners,GET,get_enterprises_id_device_pinners,r,false,false,"Retrieves all the device pins within an enterprise. The user must have admin privileges, and the application needs the ""manage enterprise"" scope to make this call.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/enterprises/{enterprise_id}/device_pinners,false,entries|limit|next_marker|order,false,0,,200|default,List enterprise device pins,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/file_requests/{file_request_id},GET,get_file_requests_id,r,false,false,Retrieves the information about a file request.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/file_requests/{file_request_id},true,id|type|title|description|status|is_email_required|is_description_required|expires_at|folder|url|etag|created_by|created_at|updated_by|updated_at,false,0,,200|401|404|405|default,Get file request,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/file_version_legal_holds,GET,get_file_version_legal_holds,r,false,false,"Get a list of file versions on legal hold for a legal hold assignment. Due to ongoing re-architecture efforts this API might not return all file versions for this policy ID. Instead, this API will only return file versions held in the legacy architecture. Two new endpoints will available to request any file versions held in the new architecture. For file versions held in the new architecture, the `GET /legal_hold_policy_assignments/:id/file_versions_on_hold` API can be used to return all past file versions available for this policy assignment, and the `GET /legal_hold_policy_assignments/:id/fi",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/file_version_legal_holds,false,limit|next_marker|prev_marker|entries,false,0,,200|default,List file version legal holds,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/file_version_retentions/{file_version_retention_id},GET,get_file_version_retentions_id,r,false,false,"Returns information about a file version retention. **Note**: File retention API is now **deprecated**. To get information about files and file versions under retention, see [files under retention](https://developer.box.com/reference/get-retention-policy-assignments-id-files-under-retention) or [file versions under retention](https://developer.box.com/reference/get-retention-policy-assignments-id-file-versions-under-retention) endpoints.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/file_version_retentions/{file_version_retention_id},false,id|type|file_version|file|applied_at|disposition_at|winning_retention_policy,false,0,,200|default,Get retention on file,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/files/upload_sessions/{upload_session_id},DELETE,delete_files_upload_sessions_id,w,false,false,Abort an upload session and discard all data uploaded. This cannot be reversed. The actual endpoint URL is returned by the [`Create upload session`](https://developer.box.com/reference/post-files-upload-sessions) and [`Get upload session`](https://developer.box.com/reference/get-files-upload-sessions-id) endpoints.,false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/files/upload_sessions/{upload_session_id},true,id|type|session_expires_at|part_size|total_parts|num_parts_processed|session_endpoints,false,0,,204|default,Remove upload session,x-box-tag|x-box-enable-explorer
holdout2,box,/files/upload_sessions/{upload_session_id}/commit,POST,post_files_upload_sessions_id_commit,x,false,false,Close an upload session and create a file from the uploaded chunks. The actual endpoint URL is returned by the [`Create upload session`](https://developer.box.com/reference/post-files-upload-sessions) and [`Get upload session`](https://developer.box.com/reference/get-files-upload-sessions-id) endpoints.,false,true,false,true,false,true,true,false,true,true,true,false,false,application/json,false,true,parts,true,false,,false,,false,0,,201|202|409|412|default,Commit upload session,x-box-tag|x-box-enable-explorer
holdout2,box,/files/{file_id},DELETE,delete_files_id,w,false,false,"Deletes a file, either permanently or by moving it to the trash. The enterprise settings determine whether the item will be permanently deleted from Box or moved to the trash.",false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/files/{file_id},true,description|size|path_collection|created_at|modified_at|trashed_at|purged_at|content_created_at|content_modified_at|created_by|modified_by|owned_by|shared_link|parent|item_status|version_number|comment_count|permissions|tags|lock|extension|is_package|expiring_embed_link|watermark_info|is_accessible_via_shared_link|allowed_invitee_roles|is_externally_owned|has_collaborations|metadata|expires_at,false,0,,204|401|404|405|412|default,Delete file,x-box-tag
holdout2,box,/files/{file_id},PUT,put_files_id,w,false,false,"Updates a file. This can be used to rename or move a file, create a shared link, or lock a file.",false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,name|description|parent|shared_link|lock|disposition_at|permissions|collections|tags,true,true,/files/{file_id},true,description|size|path_collection|created_at|modified_at|trashed_at|purged_at|content_created_at|content_modified_at|created_by|modified_by|owned_by|shared_link|parent|item_status|version_number|comment_count|permissions|tags|lock|extension|is_package|expiring_embed_link|watermark_info|is_accessible_via_shared_link|allowed_invitee_roles|is_externally_owned|has_collaborations|metadata|expires_at,false,0,,200|400|401|403|404|405|412|default,Update file,x-box-tag
holdout2,box,/files/{file_id}#remove_shared_link,PUT,put_files_id#remove_shared_link,w,false,false,Removes a shared link from a file.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,shared_link,true,false,,false,,false,0,,200|401|403|404|405|412|default,Remove shared link from file,x-box-tag
holdout2,box,/files/{file_id}/collaborations,GET,get_files_id_collaborations,r,false,false,Retrieves a list of pending and active collaborations for a file. This returns all the users that have access to the file or have been invited to the file.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/files/{file_id}/collaborations,false,limit|next_marker|prev_marker|entries,false,0,,200|default,List file collaborations,x-box-tag
holdout2,box,/files/{file_id}/content,POST,post_files_id_content,x,false,false,Update a file's content. For file sizes over 50MB we recommend using the Chunk Upload APIs. The `attributes` part of the body must come **before** the `file` part. Requests that do not follow this format when uploading the file will receive a HTTP `400` error with a `metadata_after_file_contents` error code.,false,true,false,true,true,false,false,false,true,true,true,false,false,multipart/form-data,false,true,attributes|file,true,false,,false,,false,0,,200|412|default,Upload file version,x-box-tag
holdout2,box,/files/{file_id}/metadata/enterprise/securityClassification-6VMVochwUWo,DELETE,delete_files_id_metadata_enterprise_securityClassification-6VMVochwUWo,w,false,false,"Removes any classifications from a file. This API can also be called by including the enterprise ID in the URL explicitly, for example `/files/:id//enterprise_12345/securityClassification-6VMVochwUWo`.",false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/files/{file_id}/metadata/enterprise/securityClassification-6VMVochwUWo,false,Box__Security__Classification__Key|$parent|$template|$scope|$version|$type|$typeVersion|$canEdit,false,0,,204|400|404|405|default,Remove classification from file,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/files/{file_id}/metadata/enterprise/securityClassification-6VMVochwUWo,PUT,put_files_id_metadata_enterprise_securityClassification-6VMVochwUWo,w,false,false,"Updates a classification on a file. The classification can only be updated if a classification has already been applied to the file before. When editing classifications, only values are defined for the enterprise will be accepted.",false,true,false,true,true,false,false,false,true,true,true,false,false,application/json-patch+json,false,true,,true,true,/files/{file_id}/metadata/enterprise/securityClassification-6VMVochwUWo,false,Box__Security__Classification__Key|$parent|$template|$scope|$version|$type|$typeVersion|$canEdit,false,0,,200|400|500|default,Update classification on file,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/files/{file_id}/metadata/global/boxSkillsCards,POST,post_files_id_metadata_global_boxSkillsCards,w,false,false,Applies one or more Box Skills metadata cards to a file.,false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,cards,true,true,/files/{file_id}/metadata/global/boxSkillsCards,false,$canEdit|$id|$parent|$scope|$template|$type|$typeVersion|$version|cards,false,0,,201|400|404|409|default,Create Box Skill cards on file,x-box-tag
holdout2,box,/files/{file_id}/metadata/{scope}/{template_key},GET,get_files_id_metadata_id_id,r,false,false,Retrieves the instance of a metadata template that has been applied to a file.,false,true,false,true,false,true,false,false,true,true,true,false,false,,false,false,,true,true,/files/{file_id}/metadata/{scope}/{template_key},false,$canEdit|$id|$type|$typeVersion,false,0,,201|400|404|405|default,Get metadata instance on file,x-box-tag
holdout2,box,/files/{file_id}/tasks,GET,get_files_id_tasks,r,false,false,Retrieves a list of all the tasks for a file. This endpoint does not support pagination.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/files/{file_id}/tasks,true,total_count|entries,false,0,,200|404|405|500|default,List tasks on file,x-box-tag
holdout2,box,/files/{file_id}/trash,GET,get_files_id_trash,r,false,false,"Retrieves a file that has been moved to the trash. Please note that only if the file itself has been moved to the trash can it be retrieved with this API call. If instead one of its parent folders was moved to the trash, only that folder can be inspected using the [`GET /folders/:id/trash`](https://developer.box.com/reference/get-folders-id-trash) API. To list all items that have been moved to the trash, please use the [`GET /folders/trash/items`](https://developer.box.com/reference/get-folders-trash-items/) API.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/files/{file_id}/trash,true,id|etag|type|sequence_id|name|sha1|file_version|description|size|path_collection|created_at|modified_at|trashed_at|purged_at|content_created_at|content_modified_at|created_by|modified_by|owned_by|shared_link|parent|item_status,false,0,,200|404|default,Get trashed file,x-box-tag
holdout2,box,/files/{file_id}/versions/current,POST,post_files_id_versions_current,x,false,false,"Promote a specific version of a file. If previous versions exist, this method can be used to promote one of the older versions to the top of the version history. This creates a new copy of the old version and puts it at the top of the versions history. The file will have the exact same contents as the older version, with the same hash digest, `etag`, and name as the original. Other properties such as comments do not get updated to their former values. Don't use this endpoint to restore Box Notes, as it works with file formats such as PDF, DOC, PPTX or similar.",false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,id|type,true,false,,false,,false,0,,201|default,Promote file version,x-box-tag
holdout2,box,/files/{file_id}/versions/{file_version_id},PUT,put_files_id_versions_id,w,false,false,"Restores a specific version of a file after it was deleted. Don't use this endpoint to restore Box Notes, as it works with file formats such as PDF, DOC, PPTX or similar.",false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,trashed_at,true,true,/files/{file_id}/versions/{file_version_id},true,name|size|created_at|modified_at|modified_by|trashed_at|trashed_by|restored_at|restored_by|purged_at|uploader_display_name|version_number,false,0,,200|default,Restore file version,x-box-tag
holdout2,box,/files/{file_id}/watermark,PUT,put_files_id_watermark,w,false,false,Applies or update a watermark on a file.,false,true,false,true,true,true,false,false,true,true,true,false,false,application/json,false,true,watermark,true,true,/files/{file_id}/watermark,false,watermark,false,0,,200|201|default,Apply watermark to file,x-box-tag
holdout2,box,/folder_locks/{folder_lock_id},DELETE,delete_folder_locks_id,w,false,false,Deletes a folder lock on a given folder. You must be authenticated as the owner or co-owner of the folder to use this endpoint.,false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/folder_locks,false,entries|limit|next_marker,false,0,,204|403|404|default,Delete folder lock,x-box-tag
holdout2,box,/folders/{folder_id},DELETE,delete_folders_id,w,false,false,"Deletes a folder, either permanently or by moving it to the trash.",false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/folders/{folder_id},true,created_at|modified_at|description|size|path_collection|created_by|modified_by|trashed_at|purged_at|content_created_at|content_modified_at|owned_by|shared_link|folder_upload_email|parent|item_status|item_collection|sync_state|has_collaborations|permissions|tags|can_non_owners_invite|is_externally_owned|metadata|is_collaboration_restricted_to_enterprise|allowed_shared_link_access_levels|allowed_invitee_roles|watermark_info|is_accessible_via_shared_link|can_non_owners_view_collaborators,false,0,,204|400|403|404|409|412|503|default,Delete folder,x-box-tag
holdout2,box,/folders/{folder_id},PUT,put_folders_id,w,false,false,"Updates a folder. This can be also be used to move the folder, create shared links, update collaborations, and more.",false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,true,true,name|description|sync_state|can_non_owners_invite|parent|shared_link|folder_upload_email|tags|is_collaboration_restricted_to_enterprise|collections|can_non_owners_view_collaborators,true,true,/folders/{folder_id},true,created_at|modified_at|description|size|path_collection|created_by|modified_by|trashed_at|purged_at|content_created_at|content_modified_at|owned_by|shared_link|folder_upload_email|parent|item_status|item_collection|sync_state|has_collaborations|permissions|tags|can_non_owners_invite|is_externally_owned|metadata|is_collaboration_restricted_to_enterprise|allowed_shared_link_access_levels|allowed_invitee_roles|watermark_info|is_accessible_via_shared_link|can_non_owners_view_collaborators,false,0,,200|400|403|404|409|412|503|default,Update folder,x-box-tag
holdout2,box,/folders/{folder_id}#remove_shared_link,PUT,put_folders_id#remove_shared_link,w,false,false,Removes a shared link from a folder.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,shared_link,true,false,,false,,false,0,,200|401|403|404|405|412|default,Remove shared link from folder,x-box-tag
holdout2,box,/folders/{folder_id}/collaborations,GET,get_folders_id_collaborations,r,false,false,Retrieves a list of pending and active collaborations for a folder. This returns all the users that have access to the folder or have been invited to the folder.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/folders/{folder_id}/collaborations,false,limit|next_marker|prev_marker|entries,false,0,,200|default,List folder collaborations,x-box-tag
holdout2,box,/folders/{folder_id}/metadata,GET,get_folders_id_metadata,r,false,false,Retrieves all metadata for a given folder. This can not be used on the root folder with ID `0`.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/folders/{folder_id}/metadata,false,entries|limit,false,0,,200|403|404|default,List metadata instances on folder,x-box-tag
holdout2,box,/folders/{folder_id}/metadata/enterprise/securityClassification-6VMVochwUWo,POST,post_folders_id_metadata_enterprise_securityClassification-6VMVochwUWo,w,false,false,"Adds a classification to a folder by specifying the label of the classification to add. This API can also be called by including the enterprise ID in the URL explicitly, for example `/folders/:id/enterprise_12345/securityClassification-6VMVochwUWo`.",false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,Box__Security__Classification__Key,true,true,/folders/{folder_id}/metadata/enterprise/securityClassification-6VMVochwUWo,false,Box__Security__Classification__Key|$parent|$template|$scope|$version|$type|$typeVersion|$canEdit,false,0,,201|400|404|409|default,Add classification to folder,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/folders/{folder_id}/metadata/{scope}/{template_key},GET,get_folders_id_metadata_id_id,r,false,false,Retrieves the instance of a metadata template that has been applied to a folder. This can not be used on the root folder with ID `0`.,false,true,false,true,false,true,false,false,true,true,true,false,false,,false,false,,true,true,/folders/{folder_id}/metadata/{scope}/{template_key},false,$canEdit|$id|$type|$typeVersion,false,0,,201|403|404|405|default,Get metadata instance on folder,x-box-tag
holdout2,box,/folders/{folder_id}/trash,DELETE,delete_folders_id_trash,w,false,false,Permanently deletes a folder that is in the trash. This action cannot be undone.,false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/folders/{folder_id}/trash,true,id|etag|type|sequence_id|name|created_at|modified_at|description|size|path_collection|created_by|modified_by|trashed_at|purged_at|content_created_at|content_modified_at|owned_by|shared_link|folder_upload_email|parent|item_status,false,0,,204|404|default,Permanently remove folder,x-box-tag
holdout2,box,/folders/{folder_id}/watermark,GET,get_folders_id_watermark,r,false,false,Retrieve the watermark for a folder.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/folders/{folder_id}/watermark,false,watermark,false,0,,200|404|default,Get watermark for folder,x-box-tag
holdout2,box,/group_memberships/{group_membership_id},DELETE,delete_group_memberships_id,x,false,false,Deletes a specific group membership. Only admins of this group or users with admin-level permissions will be able to use this API.,false,true,false,true,false,false,false,true,true,true,true,false,true,,false,false,,true,true,/group_memberships/{group_membership_id},true,id|type|user|group|role|created_at|modified_at,false,0,,204|default,Remove user from group,x-box-tag
holdout2,box,/groups,GET,get_groups,r,false,false,Retrieves all of the groups for a given enterprise. The user must have admin permissions to inspect enterprise's groups.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/groups,true,total_count|limit|offset|order|entries,false,0,,200|default,List groups for enterprise,x-box-tag
holdout2,box,/groups/{group_id},DELETE,delete_groups_id,x,false,false,Permanently deletes a group. Only users with admin-level permissions will be able to use this API.,false,true,false,true,false,false,false,true,true,true,true,false,false,,false,false,,true,true,/groups/{group_id},true,created_at|modified_at|provenance|external_sync_identifier|description|invitability_level|member_viewability_level|permissions,false,0,,204|default,Remove group,x-box-tag
holdout2,box,/groups/{group_id}/collaborations,GET,get_groups_id_collaborations,r,false,false,Retrieves all the collaborations for a group. The user must have admin permissions to inspect enterprise's groups. Each collaboration object has details on which files or folders the group has access to and with what role.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/groups/{group_id}/collaborations,true,total_count|limit|offset|entries,false,0,,200|default,List group collaborations,x-box-tag
holdout2,box,/integration_mappings/slack,POST,post_integration_mappings_slack,x,false,false,Creates a [Slack integration mapping](https://support.box.com/hc/en-us/articles/4415585987859-Box-as-the-Content-Layer-for-Slack) by mapping a Slack channel to a Box item. You need Admin or Co-Admin role to use this endpoint.,false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,partner_item|box_item|options,true,true,/integration_mappings/slack,false,limit|next_marker|entries,false,0,,201|400|404|default,Create Slack integration mapping,x-box-tag
holdout2,box,/integration_mappings/teams,GET,get_integration_mappings_teams,r,false,false,Lists [Teams integration mappings](https://support.box.com/hc/en-us/articles/360044681474-Using-Box-for-Teams) in a users' enterprise. You need Admin or Co-Admin role to use this endpoint.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/integration_mappings/teams,false,entries,false,0,,200|400|404|default,List Teams integration mappings,x-stability-level|x-box-tag
holdout2,box,/integration_mappings/teams/{integration_mapping_id},PUT,put_integration_mappings_teams_id,w,false,false,Updates a [Teams integration mapping](https://support.box.com/hc/en-us/articles/360044681474-Using-Box-for-Teams). Supports updating the Box folder ID and options. You need Admin or Co-Admin role to use this endpoint.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,box_item,true,true,/integration_mappings/teams,false,entries,false,0,,200|400|404|default,Update Teams integration mapping,x-stability-level|x-box-tag
holdout2,box,/legal_hold_policies,GET,get_legal_hold_policies,r,false,false,Retrieves a list of legal hold policies that belong to an enterprise.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/legal_hold_policies,false,limit|next_marker|prev_marker|entries,false,0,,200|default,List all legal hold policies,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/legal_hold_policies/{legal_hold_policy_id},GET,get_legal_hold_policies_id,r,false,false,Retrieve a legal hold policy.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/legal_hold_policies/{legal_hold_policy_id},true,id|type|policy_name|description|status|assignment_counts|created_by|created_at|modified_at|deleted_at|filter_started_at|filter_ended_at|release_notes,false,0,,200|default,Get legal hold policy,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/legal_hold_policy_assignments,POST,post_legal_hold_policy_assignments,x,false,false,"Assign a legal hold to an item type of: file, file version, folder, user, ownership, or interactions.",false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,true,true,policy_id|assign_to,true,true,/legal_hold_policy_assignments,false,limit|next_marker|prev_marker|entries,false,0,,201|default,Assign legal hold policy,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/legal_hold_policy_assignments/{legal_hold_policy_assignment_id}/file_versions_on_hold,GET,get_legal_hold_policy_assignments_id_file_versions_on_hold,r,false,false,"Get a list of previous file versions for a legal hold assignment. In some cases you may only need the latest file versions instead. In these cases, use the `GET /legal_hold_policy_assignments/:id/files_on_hold` API instead to return any current (latest) versions of a file for this legal hold policy assignment. Due to ongoing re-architecture efforts this API might not return all files held for this policy ID. Instead, this API will only return past file versions held in the newly developed architecture. The `GET /file_version_legal_holds` API can be used to fetch current and past versions of fi",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/legal_hold_policy_assignments/{legal_hold_policy_assignment_id}/file_versions_on_hold,false,limit|next_marker|prev_marker|entries,false,0,,200|default,List previous file versions for legal hold policy assignment,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/metadata_cascade_policies,POST,post_metadata_cascade_policies,x,false,false,Creates a new metadata cascade policy that applies a given metadata template to a given folder and automatically cascades it down to any files within that folder. In order for the policy to be applied a metadata instance must first be applied to the folder the policy is to be applied to.,false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,folder_id|scope|templateKey,true,true,/metadata_cascade_policies,false,limit|next_marker|prev_marker|entries,false,0,,201|400|403|404|409|default,Create metadata cascade policy,x-box-tag
holdout2,box,/metadata_cascade_policies/{metadata_cascade_policy_id}/apply,POST,post_metadata_cascade_policies_id_apply,w,false,false,Force the metadata on a folder with a metadata cascade policy to be applied to all of its children. This can be used after creating a new cascade policy to enforce the metadata to be cascaded down to all existing files within that folder.,false,true,false,true,false,false,true,false,true,true,true,false,false,application/json,false,true,conflict_resolution,true,false,,false,,false,0,,202|404|default,Force-apply metadata cascade policy to folder,x-box-tag
holdout2,box,/metadata_taxonomies/{namespace},GET,get_metadata_taxonomies_id,r,false,false,Used to retrieve all metadata taxonomies in a namespace.,false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/metadata_taxonomies/{namespace},false,limit|next_marker|prev_marker|entries,false,0,,200|400|default,Get metadata taxonomies for namespace,x-box-tag
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key},PATCH,patch_metadata_taxonomies_id_id,w,false,false,Updates an existing metadata taxonomy.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,displayName,true,true,/metadata_taxonomies/{namespace}/{taxonomy_key},false,id|key|displayName|namespace|levels,false,0,,200|400|403|default,Update metadata taxonomy,x-box-tag|x-box-requires-admin
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key}/levels:append,POST,post_metadata_taxonomies_id_id_levels:append,x,false,false,"Creates a new metadata taxonomy level and appends it to the existing levels. If there are no levels defined yet, this will create the first level.",false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,displayName|description,true,false,,false,,false,0,,201|400|403|default,Add metadata taxonomy level,x-box-tag|x-box-requires-admin
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes,POST,post_metadata_taxonomies_id_id_nodes,x,false,false,Creates a new metadata taxonomy node.,false,true,false,true,false,true,false,false,true,true,true,false,false,application/json,false,true,displayName|level|parentId,true,true,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes,false,limit|next_marker|prev_marker|entries,false,0,,201|400|403|default,Create metadata taxonomy node,x-box-tag|x-box-requires-admin
holdout2,box,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes/{node_id},PATCH,patch_metadata_taxonomies_id_id_nodes_id,w,false,false,Updates an existing metadata taxonomy node.,false,true,false,true,true,false,false,false,true,true,true,false,false,application/json,false,true,displayName,true,true,/metadata_taxonomies/{namespace}/{taxonomy_key}/nodes/{node_id},true,id|displayName|level|parentId|nodePath|ancestors,false,0,,200|400|403|default,Update metadata taxonomy node,x-box-tag|x-box-requires-admin
holdout2,box,/metadata_templates/enterprise/securityClassification-6VMVochwUWo/schema,GET,get_metadata_templates_enterprise_securityClassification-6VMVochwUWo_schema,r,false,false,"Retrieves the classification metadata template and lists all the classifications available to this enterprise. This API can also be called by including the enterprise ID in the URL explicitly, for example `/metadata_templates/enterprise_12345/securityClassification-6VMVochwUWo/schema`.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/metadata_templates/enterprise/securityClassification-6VMVochwUWo/schema,false,id|type|scope|templateKey|displayName|hidden|copyInstanceOnItemCopy|fields,false,0,,200|400|404|default,List all classifications,x-box-tag|x-box-unsupported-on-free-developer
holdout2,box,/metadata_templates/global,GET,get_metadata_templates_global,r,false,false,"Used to retrieve all generic, global metadata templates available to all enterprises using Box.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/metadata_templates/global,false,limit|next_marker|prev_marker|entries,false,0,,200|400|default,List all global metadata templates,x-box-tag
holdout2,box,/metadata_templates/{namespace}/{template_key}/fields/{field_key}/options,GET,get_metadata_templates_id_id_fields_id_options,r,false,false,"Used to retrieve metadata taxonomy nodes which are available for the taxonomy field based on its configuration and the parameters specified. Results are sorted in lexicographic order unless a `query` parameter is passed. With a `query` parameter specified, results are sorted in order of relevance.",false,true,false,true,true,false,false,false,true,true,true,false,false,,false,false,,true,true,/metadata_templates/{namespace}/{template_key}/fields/{field_key}/options,false,limit|next_marker|prev_marker|entries,false,0,,200|400|default,List metadata template's options for taxonomy field,x-box-tag
